Filename, Temp, Humidity, Pressure, yaw, pitch, roll, mag_x, mag_y, mag_z, acc_x, acc_y, acc_z, gyro_x, gyro_y, gyro_z, datetime, gps_lattitude, gps_longitude, whatispicture 
10128, 37.56919860839844, 27.893835067749023, 996.53564453125, 334.58278801332756, 231.34831898244568, 103.96150339444202, 4.236333847045898, -24.932878494262695, 60.52140426635742, -0.004443041514605284, 0.0313202403485775, 0.017058778554201126, 0.22489644587039948, 0.08053776621818542, 0.00029855966567993164, '2018-04-28 07:44:12.600003', 45:39:48.2, 60:51:36.5, UNKNOWN
10129, 37.62611389160156, 27.9198055267334, 996.557861328125, 3.218145653402235, 41.96440563789696, 78.37028721602165, 3.520383834838867, -25.562894821166992, 60.696556091308594, -0.004196206107735634, 0.032291412353515625, 0.01584029383957386, 0.22672905027866364, 0.07839974015951157, -0.0015340354293584824, '2018-04-28 07:44:45.416333', 44:38:54.4, 63:23:42.1, UNKNOWN
10130, 37.72098159790039, 27.448631286621094, 996.539794921875, 342.4347717756269, 206.2159002709534, 111.48714242574547, 2.81626558303833, -25.850784301757812, 59.583168029785156, -0.0037025348283350468, 0.030834658071398735, 0.01803356595337391, 0.22978337109088898, 0.07992690056562424, -0.0003123050555586815, '2018-04-28 07:45:18.160193', 43:34:24.0, 65:50:06.6, UNKNOWN
10131, 37.72098159790039, 27.32990837097168, 996.5498046875, 359.2358413705059, 21.45993357025585, 76.67666667923612, 1.9387750625610352, -26.353008270263672, 59.19369888305664, -0.0037025348283350468, 0.03204862028360367, 0.01730247773230076, 0.22611819207668304, 0.08023233711719513, -0.0006177378818392754, '2018-04-28 07:45:50.937040', 42:26:32.3, 68:10:56.7, UNKNOWN
10132, 37.68303680419922, 27.077625274658203, 996.592529296875, 357.37482340925135, 162.75954203433363, 113.88354844699029, 0.9667797684669495, -26.836496353149414, 58.269832611083984, -0.0037025348283350468, 0.03204862028360367, 0.017058778554201126, 0.22764535248279572, 0.07962147146463394, 0.0009094253182411194, '2018-04-28 07:46:23.908741', 41:15:34.2, 70:26:21.9, UNKNOWN
10133, 37.60714340209961, 27.411529541015625, 996.554443359375, 339.5394836147625, 319.58672690751837, 81.02722397296743, 0.27353689074516296, -26.886430740356445, 58.039581298828125, -0.0037025348283350468, 0.030106279999017715, 0.015596598386764526, 0.22703446447849274, 0.07962147146463394, 0.0009094253182411194, '2018-04-28 07:46:56.803941', 40:01:43.9, 72:36:33.7, UNKNOWN
10134, 37.75892639160156, 27.26683807373047, 996.538818359375, 10.202411511372603, 110.62731723188925, 102.84697361624686, -0.5311367511749268, -26.834503173828125, 57.26939010620117, -0.004196206107735634, 0.030349070206284523, 0.016327690333127975, 0.23222683370113373, 0.07778887450695038, 0.0009094253182411194, '2018-04-28 07:47:29.757817', 38:47:35.9, 74:38:01.9, UNKNOWN
10135, 37.73995590209961, 27.559932708740234, 996.591552734375, 332.63802995849716, 269.47832813728377, 96.46685976159209, -1.503779411315918, -27.77553367614746, 57.43357849121094, -0.0037025348283350468, 0.0313202403485775, 0.01584029383957386, 0.2285616248846054, 0.07901060581207275, -6.872229278087616e-06, '2018-04-28 07:48:02.612070', 37:28:44.4, 76:38:35.9, UNKNOWN
10136, 37.64508819580078, 27.845605850219727, 996.58154296875, 9.982559674820939, 70.5817542035644, 90.80444169435476, -2.793809413909912, -27.820602416992188, 55.5162239074707, -0.004196206107735634, 0.03277700021862984, 0.015109204687178135, 0.22733990848064423, 0.08084319531917572, 0.0018257228657603264, '2018-04-28 07:48:35.377861', 36:07:38.0, 78:34:38.3, UNKNOWN
10137, 37.77790069580078, 28.09417724609375, 996.575439453125, 335.3728325795284, 231.8981082294967, 110.98782144647168, -3.035470962524414, -28.46552276611328, 55.41579818725586, -0.005183548666536808, 0.03326258063316345, 0.01584029383957386, 0.22520187497138977, 0.08053776621818542, 0.0015202900394797325, '2018-04-28 07:49:08.199286', 34:44:27.5, 80:26:24.5, UNKNOWN
10138, 37.77790069580078, 29.325912475585938, 996.602294921875, 3.794099220729444, 42.04711239855664, 85.10434147346646, -4.652167797088623, -28.711124420166016, 53.988826751708984, -0.003949370235204697, 0.03180582821369171, 0.016327690333127975, 0.22581274807453156, 0.07962147146463394, 0.0006039924919605255, '2018-04-28 07:49:41.058228', 33:19:23.1, 82:14:09.7, UNKNOWN
10139, 37.75892639160156, 27.71204376220703, 996.603271484375, 341.88276783973754, 206.65555954782712, 116.913864325104, -5.449173927307129, -29.584056854248047, 52.5349235534668, -0.002221520757302642, 0.0313202403485775, 0.016815081238746643, 0.22672905027866364, 0.07748343795537949, 0.0012148581445217133, '2018-04-28 07:50:13.937454', 31:52:34.5, 83:58:09.1, UNKNOWN
